#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2542513	9212	6790	114646	112666	-	RP5-1167H4.6	AURKB	AURKA	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	AIK|ARK1|AURA|AURORA2|BTAK|PPP1R47|STK15|STK6|STK7	Affinity Capture-Western	physical	Yu Z (2017)	PUBMED:28595628	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	O14965	-	NP_001310233|NP_940836|NP_940837|NP_003591|NP_001310232|NP_001310234|NP_940835|NP_940838|NP_940839	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553063	9212	375056	114646	131952	-	RP11-378J18.4	AURKB	MIA3	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	ARNT|D320|TANGO|TANGO1|UNQ6077	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q5JRA6	-	NP_001287796|NP_001310991|NP_001310992|NP_001310993|NP_001310994|NP_940953	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553064	9212	55183	114646	120482	-	-	AURKB	RIF1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	-	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q5UIP0	-	NP_060621|NP_001171135|NP_001171134|NP_001171136	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553065	9212	22835	114646	116509	-	-	AURKB	ZFP30	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	ZNF745	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9Y2G7	D3Y2A0	NP_055713	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553066	9212	9330	114646	114739	-	-	AURKB	GTF3C3	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	TFIIIC102|TFIIICgamma|TFiiiC2-102	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9Y5Q9	-	NP_036218|NP_001193703	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553067	9212	9919	114646	115247	-	RP11-413M3.10	AURKB	SEC16A	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	KIAA0310|SEC16L|p250	Affinity Capture-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	O15027	F1T0I1|J3KNL6	NP_001263347|NP_055681	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553068	9212	9919	114646	115247	-	RP11-413M3.10	AURKB	SEC16A	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	KIAA0310|SEC16L|p250	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	O15027	F1T0I1|J3KNL6	NP_001263347|NP_055681	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553069	9212	332	114646	106829	-	-	AURKB	BIRC5	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	API4|EPR-1	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	O15392	H3BLT4	NP_001159|NP_001012270|NP_001012271	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553070	9212	10314	114646	115599	-	-	AURKB	LANCL1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	GPR69A|p40	Affinity Capture-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	O43813	Q53TN2|B2R602|A0A024R3Z5	NP_001130046|NP_001130047|NP_006046	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553072	9212	8813	114646	114340	-	RP5-914P20.2	AURKB	DPM1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	CDGIE|MPDS	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	O60762	Q5QPK2	NP_001303963|NP_001303965|NP_001303964|NP_003850	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553073	9212	8481	114646	114055	-	-	AURKB	OFD1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	71-7A|CXorf5|JBTS10|RP23|SGBS2	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	O75665	A6NF31|E9KL37|A8K2T9	NP_003602|NP_001317139|NP_001317138	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553074	9212	6838	114646	112705	-	-	AURKB	SURF6	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	RRP14	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	O75683	-	NP_006744|NP_001265871	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553075	9212	22995	114646	116642	-	-	AURKB	CEP152	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	MCPH4|MCPH9|SCKL5	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	O94986	Q3B7A2	NP_055800|NP_001181927	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553076	9212	3320	114646	109552	-	-	AURKB	HSP90AA1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553077	9212	3326	114646	109558	-	RP1-302G2.1	AURKB	HSP90AB1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	D6S182|HSP84|HSP90B|HSPC2|HSPCB	Affinity Capture-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P08238	A0A024RD80|Q6PK50|B4DGL0	NP_001258900|NP_001258901|NP_031381|NP_001258898|NP_001258899|NP_001358167	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553078	9212	11140	114646	116312	-	-	AURKB	CDC37	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	P50CDC37	Affinity Capture-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q16543	A0A024R7B7	NP_008996	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553080	9212	11140	114646	116312	-	-	AURKB	CDC37	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	P50CDC37	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q16543	A0A024R7B7	NP_008996	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553081	9212	3029	114646	109279	-	-	AURKB	HAGH	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	GLO2|GLX2|GLXII|HAGH1	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q16775	-	NP_005317|NP_001350843|NP_001273178|NP_001350841|NP_001035517	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553082	9212	55143	114646	120446	-	-	AURKB	CDCA8	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	BOR|BOREALIN|DasraB|MESRGP	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q53HL2	-	NP_001243804|NP_060571	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553083	9212	23223	114646	116829	-	RP11-452K12.13-007	AURKB	RRP12	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	KIAA0690	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q5JTH9	B3KMR5	NP_055994|NP_001138586|NP_001271266	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553084	9212	79784	114646	122884	-	FP17425	AURKB	MYH14	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	DFNA4|DFNA4A|MHC16|MYH17|NMHC II-C|NMHC-II-C|PNMHH|myosin	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q7Z406	A1L2Z2|B3KWH4	NP_001070654|NP_079005|NP_001139281	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553085	9212	10147	114646	115449	-	-	AURKB	SUGP2	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	SFRS14	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q8IX01	A8K5G0	NP_001017392|NP_055699|NP_001339000|NP_001308628|NP_001308627|NP_001308626	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553086	9212	57647	114646	121684	-	-	AURKB	DHX37	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	DDX37	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q8IY37	-	NP_116045	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553087	9212	117246	114646	125581	-	SB92	AURKB	FTSJ3	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	EPCS3|SPB1	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q8IY81	-	NP_060117	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553088	9212	167359	114646	127945	-	-	AURKB	NIM1K	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	NIM1	Affinity Capture-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q8IY84	A0A024R049	NP_699192	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553089	9212	1029	114646	107463	-	-	AURKB	CDKN2A	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	ARF|CDK4I|CDKN2|CMM2|INK4|INK4A|MLM|MTS-1|MTS1|P14|P14ARF|P16|P16-INK4A|P16INK4|P16INK4A|P19|P19ARF|TP16	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q8N726|P42771	G3XAG3|K7PML8	NP_478102|NP_001182061|NP_000068|NP_478104	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553090	9212	79039	114646	122503	-	-	AURKB	DDX54	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	DP97	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q8TDD1	-	NP_076977|NP_001104792	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553091	9212	55125	114646	120432	-	PP8407	AURKB	CEP192	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	PPP1R62	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	Q9HCK3|B7ZMF0	NP_115518	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553092	9212	23165	114646	116777	-	-	AURKB	NUP205	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	C7orf14	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q92621	-	NP_055950|NP_001316363	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553093	9212	9212	114646	114646	-	-	AURKB	AURKB	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553098	9212	9212	114646	114646	-	-	AURKB	AURKB	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553099	9212	10514	114646	115770	-	-	AURKB	MYBBP1A	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	P160|PAP2	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9BQG0	-	NP_001099008|NP_055335	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553100	9212	23560	114646	117104	-	RP11-38M7.5	AURKB	GTPBP4	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	CRFG|NGB|NOG1	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9BZE4	D2CFK9	NP_036473	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553101	9212	57062	114646	121353	-	-	AURKB	DDX24	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	-	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9GZR7	-	NP_065147	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553102	9212	55226	114646	120521	-	-	AURKB	NAT10	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	ALP|NET43	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9H0A0	-	NP_078938|NP_001137502	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553103	9212	80273	114646	123210	-	-	AURKB	GRPEL1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	HMGE	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9HAV7	-	NP_079472	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553104	9212	3619	114646	109831	-	-	AURKB	INCENP	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	-	Affinity Capture-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9NQS7	-	NP_064623|NP_001035784	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553105	9212	3619	114646	109831	-	-	AURKB	INCENP	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	-	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9NQS7	-	NP_064623|NP_001035784	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553106	9212	8886	114646	114404	-	-	AURKB	DDX18	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	MrDb	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9NVP1	Q8N254|A0A024RAH8	NP_006764	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553107	9212	55131	114646	120437	-	-	AURKB	RBM28	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	-	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9NW13	A0A024R753	NP_060547|NP_001159607	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553108	9212	55646	114646	120780	-	PNAS-5	AURKB	LYAR	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	ZC2HC2|ZLYAR	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9NX58	-	NP_001139197|NP_060286	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553109	9212	22994	114646	116641	-	-	AURKB	CEP131	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	AZ1|AZI1|ZA1	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9UPN4	-	NP_001009811|NP_001306158|NP_001306157|NP_055799	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553110	9212	10525	114646	115780	-	-	AURKB	HYOU1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	GRP-170|Grp170|HSP12A|ORP-150|ORP150	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9Y4L1	Q6IN67|B7Z602|B7Z766|B3KXH0	NP_006380|NP_001124463	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2571449	54542	9212	120029	114646	RP11-163B6.3	-	RC3H2	AURKB	MNAB|RNF164	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-MS	physical	Choi J (2018)	PUBMED:30209976	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9HBD1	A0A024R899	NP_001094058|NP_061323	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
